kod_2022;namn_2022;kod_2018_troligast;namn_2018;typ;belagg;kalla
14801004;Norra Hisingen, Kärra Norra;14804072;Norra Hisingen, Kärra, Norra;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14804072, geometri 94.6/99.8 procent. geometri geo_overlap_2018_2022.csv: 14804072 (Norra Hisingen, Kärra, Norra) täcker 94.6 procent av det nya distriktet, 99.8 procent av det gamla ligger där, 2 källor över 5 procent OBS geometrin är inte 1:1, 14804072 täcker 94.6 procent av 2022-distriktet och 99.8 procent av 2018-distriktet ligger där;mappning_2018_2022.csv (Goteborgs stad) + geometri
14801005;Norra Hisingen, Kärra Östra;14804075;Norra Hisingen, Kärra, Östra;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14804075, geometri 99.2/97.9 procent. geometri geo_overlap_2018_2022.csv: 14804075 (Norra Hisingen, Kärra, Östra) täcker 99.2 procent av det nya distriktet, 97.9 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är inte 1:1, 14804075 täcker 99.2 procent av 2022-distriktet och 97.9 procent av 2018-distriktet ligger där;mappning_2018_2022.csv (Goteborgs stad) + geometri
14801006;Norra Hisingen, Kärra Södra;14804073;Norra Hisingen, Kärra, Södra;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14804073, geometri 97.5/97.5 procent. geometri geo_overlap_2018_2022.csv: 14804073 (Norra Hisingen, Kärra, Södra) täcker 97.5 procent av det nya distriktet, 97.5 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är inte 1:1, 14804073 täcker 97.5 procent av 2022-distriktet och 97.5 procent av 2018-distriktet ligger där;mappning_2018_2022.csv (Goteborgs stad) + geometri
14801007;Norra Hisingen, Kärra Västra;14804074;Norra Hisingen, Kärra, Västra;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14804074, geometri 99.9/99.9 procent. geometri geo_overlap_2018_2022.csv: 14804074 (Norra Hisingen, Kärra, Västra) täcker 99.9 procent av det nya distriktet, 99.9 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14801008;Norra Hisingen, Skogome;14804092;Norra Hisingen, Skogome;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14804092, geometri 99.8/99.5 procent. geometri geo_overlap_2018_2022.csv: 14804092 (Norra Hisingen, Skogome) täcker 99.8 procent av det nya distriktet, 99.5 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14801009;Norra Hisingen, Åketorp;14804135;Norra Hisingen, Åketorp;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14804135, geometri 100.0/100.0 procent. geometri geo_overlap_2018_2022.csv: 14804135 (Norra Hisingen, Åketorp) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14801010;Norra Hisingen, Bäckebol Norra;14804132;Norra Hisingen, Bäckebol;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804132 (Norra Hisingen, Bäckebol) täcker 100.0 procent av det nya distriktet, 97.2 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14801011;Norra Hisingen, Backadalen;14804131;Norra Hisingen, Backadalen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804131 (Norra Hisingen, Backadalen) täcker 92.1 procent av det nya distriktet, 81.9 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14801012;Norra Hisingen, Bäckebol Södra;14804133;Norra Hisingen, Selma Lagerlöfs torg;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804133 (Norra Hisingen, Selma Lagerlöfs torg) täcker 59.6 procent av det nya distriktet, 12.5 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14801013;Norra Hisingen, Skälltorp;14804134;Norra Hisingen, Skälltorp;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804134 (Norra Hisingen, Skälltorp) täcker 100.0 procent av det nya distriktet, 44.3 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14801014;Norra Hisingen, Selma Lagerlöfs Torg;14804133;Norra Hisingen, Selma Lagerlöfs torg;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804133 (Norra Hisingen, Selma Lagerlöfs torg) täcker 58.1 procent av det nya distriktet, 85.0 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14801015;Norra Hisingen, Sankt Jörgen;14804091;Norra Hisingen, Sankt Jörgen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804091 (Norra Hisingen, Sankt Jörgen) täcker 90.9 procent av det nya distriktet, 98.6 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14801016;Norra Hisingen, Backa Röd;14804121;Norra Hisingen, Backa Röd;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804121 (Norra Hisingen, Backa Röd) täcker 99.8 procent av det nya distriktet, 92.2 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14801017;Norra Hisingen, Julias Gata m fl;14804125;Norra Hisingen, Wadköpingsgatan m fl;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804125 (Norra Hisingen, Wadköpingsgatan m fl) täcker 99.5 procent av det nya distriktet, 66.3 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14801018;Norra Hisingen, Blendas Gata m fl;14804123;Norra Hisingen, Backa, Södra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804123 (Norra Hisingen, Backa, Södra) täcker 71.3 procent av det nya distriktet, 35.9 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14801019;Norra Hisingen, Backa Södra;14804123;Norra Hisingen, Backa, Södra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804123 (Norra Hisingen, Backa, Södra) täcker 51.4 procent av det nya distriktet, 64.0 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14801020;Norra Hisingen, Backa Norra;14804122;Norra Hisingen, Backa, Norra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804122 (Norra Hisingen, Backa, Norra) täcker 78.1 procent av det nya distriktet, 78.5 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14801021;Norra Hisingen, Bällskär;14804124;Norra Hisingen, Bällskär;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804124 (Norra Hisingen, Bällskär) täcker 99.5 procent av det nya distriktet, 94.0 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14801022;Norra Hisingen, Tingstad;14804104;Norra Hisingen, Tingstad;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804104 (Norra Hisingen, Tingstad) täcker 98.8 procent av det nya distriktet, 96.2 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14801023;Norra Hisingen, Brunnsbo Södra;14804103;Norra Hisingen, Brunnsbo, Södra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804103 (Norra Hisingen, Brunnsbo, Södra) täcker 85.3 procent av det nya distriktet, 72.4 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14801024;Norra Hisingen, Folkvisegatan m fl;14804103;Norra Hisingen, Brunnsbo, Södra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804103 (Norra Hisingen, Brunnsbo, Södra) täcker 55.9 procent av det nya distriktet, 27.3 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14801025;Norra Hisingen, Brunnsbo Norra;14804102;Norra Hisingen, Brunnsbo, Norra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804102 (Norra Hisingen, Brunnsbo, Norra) täcker 79.9 procent av det nya distriktet, 93.5 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14801026;Norra Hisingen, Aröd;14804101;Norra Hisingen, Aröd;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804101 (Norra Hisingen, Aröd) täcker 99.4 procent av det nya distriktet, 87.0 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14801027;Norra Hisingen, Tuve Södra;14804056;Norra Hisingen, Tången;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804056 (Norra Hisingen, Tången) täcker 52.9 procent av det nya distriktet, 45.1 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14801028;Norra Hisingen, Gunnestorp;14804061;Norra Hisingen, Säve;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804061 (Norra Hisingen, Säve) täcker 50.0 procent av det nya distriktet, 1.3 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14801029;Norra Hisingen, Arvesgärde m fl;14804051;Norra Hisingen, Glöstorp;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804051 (Norra Hisingen, Glöstorp) täcker 98.7 procent av det nya distriktet, 87.5 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14801030;Norra Hisingen, Glöstorp;14804055;Norra Hisingen, Tuve, Södra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804055 (Norra Hisingen, Tuve, Södra) täcker 46.2 procent av det nya distriktet, 14.4 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14801031;Norra Hisingen, Tuve Norra;14804054;Norra Hisingen, Tuve, Norra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804054 (Norra Hisingen, Tuve, Norra) täcker 71.7 procent av det nya distriktet, 56.7 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14801032;Norra Hisingen, Norumshöjd;14804053;Norra Hisingen, Norumshöjd;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804053 (Norra Hisingen, Norumshöjd) täcker 91.1 procent av det nya distriktet, 88.9 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14801033;Norra Hisingen, Tången;14804061;Norra Hisingen, Säve;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804061 (Norra Hisingen, Säve) täcker 80.8 procent av det nya distriktet, 18.5 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14801034;Norra Hisingen, Säve;14804061;Norra Hisingen, Säve;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804061 (Norra Hisingen, Säve) täcker 100.0 procent av det nya distriktet, 79.9 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
