ar;val;kod;namn;valkrets;giltiga;blanka;ogiltiga_ovriga;ogiltiga;rostande;rostberattigade;valdeltagande;kalla_fil
2022;kf;14800222;Östra Göteborg, Nylöse;Göteborg;777;8;1;9;786;1217;64.59;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800223;Östra Göteborg, Kviberg Västra;Göteborg;647;4;1;5;652;1049;62.15;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800224;Östra Göteborg, Kortedala Södra;Göteborg;748;8;1;9;757;1105;68.51;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800225;Östra Göteborg, Månadsparken;Göteborg;564;6;0;6;570;976;58.40;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800226;Östra Göteborg, Gregorianska G. m fl;Göteborg;701;4;1;5;706;1088;64.89;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800227;Östra Göteborg, Kortedala Västra;Göteborg;681;6;1;8;689;1030;66.89;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800228;Östra Göteborg, Kortedala Torg;Göteborg;557;8;3;11;568;1015;55.96;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800229;Östra Göteborg, Förstamajgatan m fl;Göteborg;748;9;1;10;758;1383;54.81;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800230;Östra Göteborg, Kortedala Östra;Göteborg;612;8;1;9;621;1149;54.05;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800231;Östra Göteborg, Månadsgatorna m fl;Göteborg;701;8;1;9;710;1205;58.92;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800232;Östra Göteborg, Adventsparken Östra;Göteborg;509;6;1;7;516;1011;51.04;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800233;Östra Göteborg, Adventsparken Västra;Göteborg;557;8;1;9;566;1133;49.96;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800234;Östra Göteborg, Söndagsgatan m fl;Göteborg;732;14;1;15;747;1067;70.01;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800235;Östra Göteborg, Kortedala Norra;Göteborg;644;2;0;3;647;1072;60.35;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800301;Östra Centrum, Fräntorp;Göteborg;1060;8;0;8;1068;1212;88.12;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800302;Östra Centrum, Vidkärr;Göteborg;981;12;3;17;998;1342;74.37;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800303;Östra Centrum, Munkebäck Norra;Göteborg;856;13;0;13;869;1097;79.22;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
